identity_key,sample_stratum,membership,general_primary_path,special_id,generation_family,reviewed_class,pilot_review_status,review_reason
anglerfish_boy,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
horror_(theme),ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
good_boy_(phrase),ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/TEXT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
lizardman,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
voice_actor_connection,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
location_name,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/TEXT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
rhinoceros_girl,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
grand_servant_(fate/grand_order),ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
rose_window,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
2001,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIGHT_TIME_WEATHER,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
sixteenth_rest,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/SYMBOL,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
zooming_in,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COMPOSITION_CAMERA,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
ice_flower,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/PLANT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
fixed-point_camera,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COMPOSITION_CAMERA,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
braided_bun,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
policewoman,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
grid_print,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
new_york_city,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
patterned_legwear,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
pov_hair,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COMPOSITION_CAMERA,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
no_heterochromia,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
stuffed_squid,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
class_number,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/TEXT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
head_only,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COMPOSITION_CAMERA,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
argentina,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
other_with_female,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
magatama_print,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
united_kingdom,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
flipped_hair,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
clone_harem,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
colorful,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
anomalocaris,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
spider_lily,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
wet_hair,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
chameleon,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
;i,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,EXPRESSION_EMOTION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
selfie,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COMPOSITION_CAMERA,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
two-tone_border,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
bad_gun_anatomy,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
looking_at_food,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,GAZE_ORIENTATION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
spiked,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
shiny_forehead,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
poi_(phrase),ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/TEXT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
lion_cub,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
big_dipper,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
clockwork,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
transparent_sword,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
humboldt_penguin,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
sepia,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
geyser,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
glowing_snowflake,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/SYMBOL,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
full-face_blush,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,EXPRESSION_EMOTION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
tiger_boy,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
beit_(idolmaster),ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
spoken_question_mark,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/SYMBOL,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
white_java_sparrow,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
hairstyle_connection,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
butterfly,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
red_rose,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/PLANT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
red_water,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
schedule,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/TEXT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
pygmy_hippopotamus,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
pov_doorway,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COMPOSITION_CAMERA,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
freudian_switch,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
houndstooth,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
text-only_page,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
zawa_(onomatopoeia),ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,TEXT_SYMBOL/TEXT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
deer_print,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,COLOR_APPEARANCE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
zig-zag_part,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,HAIR_FACE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
sad_smile,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,EXPRESSION_EMOTION,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
trout,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,LIVING_NATURE/CREATURE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
falling_petals,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PLACE_BACKGROUND,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
couple,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
runway_fashion,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,STYLE_QUALITY_META,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
carhop,ORDINARY_GENERAL_CONTROL,GENERAL_ONLY,PERSON_COUNT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
loquat,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
garmentmaker_(honkai:_star_rail),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
fluffy_white_puppy_expressions_(meme),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
nashi_pear,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
share_crystal_(neptunia),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
round_bag,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
f-35_lightning_ii,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/VEHICLE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
iv_stand,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
stringer,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
folding_fan,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
memosprite,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
teasing_nipples,UNION_FILL,SPECIAL_ONLY,,1304,,SEXUAL,REVIEWED,canonical concept itself denotes an explicit sexual act/device/use or sexualized act context
bugatti,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/VEHICLE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
utensil_in_mouth,UNION_FILL,GENERAL_ONLY,OBJECT_PROP,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
dshk,UNION_FILL,GENERAL_ONLY,,,,,UNCLASSIFIED,opaque/ambiguous semantics are insufficient from current accepted evidence; do not force a class
squeezer_(splatoon),UNION_FILL,GENERAL_ONLY,OBJECT_PROP,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
souffle_pancake,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
heart_of_string,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
even_though_you_lost_your_virginity_to_me_(meme),UNION_FILL,GENERAL_ONLY,,,,SEXUAL,REVIEWED,canonical concept itself denotes an explicit sexual act/device/use or sexualized act context
twister_(game),UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
raimon,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
rpk,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
lycoris_challenge_(meme),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
obon,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
inflatable_whale,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
dragonstone,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
anal_cross-section,UNION_FILL,OVERLAP,STYLE_QUALITY_META,2005,CAMERA_INTERNAL_VIEW,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
wireless,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
character_doll,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
whistle,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
matchbox,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
page_tear,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
calico_m950,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
kamui_(kill_la_kill),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
aqua_umbrella,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
multiple_caterpillar_tracks,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/VEHICLE,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
innie_nipples,UNION_FILL,SPECIAL_ONLY,,1407,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
instrument_case,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
matchlock,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
middle_w,UNION_FILL,GENERAL_ONLY,,,,,UNCLASSIFIED,opaque/ambiguous semantics are insufficient from current accepted evidence; do not force a class
insertion,UNION_FILL,SPECIAL_ONLY,,187,,SEXUAL,REVIEWED,canonical concept itself denotes an explicit sexual act/device/use or sexualized act context
robot_penis,UNION_FILL,SPECIAL_ONLY,,1534,,CONTEXTUAL,REVIEWED,canonical concept has substantial natural general-purpose and sexual/fetish discovery uses
bag_behind_back,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
on_branch,UNION_FILL,GENERAL_ONLY,POSE_MOVEMENT,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
hand_saw,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
holed_coin,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
running_ganger_(meme),UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
korean_fire_noodles,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/FOOD,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
ship's_wheel_ornament,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
enpera,UNION_FILL,GENERAL_ONLY,,,,,UNCLASSIFIED,opaque/ambiguous semantics are insufficient from current accepted evidence; do not force a class
bullet_hole,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
house_of_cards,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
mmo_threesome,UNION_FILL,SPECIAL_ONLY,,252,,SEXUAL,REVIEWED,canonical concept itself denotes an explicit sexual act/device/use or sexualized act context
shield_wall,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
cz_75,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/WEAPON,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
see-through_curtains,UNION_FILL,GENERAL_ONLY,OBJECT_PROP/DAILY,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
komakasugite_tsutawaranai_monomane_senshuken,UNION_FILL,GENERAL_ONLY,,,,NON_SEXUAL,REVIEWED,canonical concept is ordinarily non-sexual; adult/fetish co-occurrence or lexical surface alone is insufficient
