record_kind,source_identity,source_is_general,source_is_special,source_sexual_intent,source_review_status,source_rule_id,source_evidence,runtime_identity,runtime_backing_count,runtime_is_general,runtime_is_special,general_canonicals,special_ids,special_tags,chosen_canonical_tags,collapse_group_size,semantic_classes,review_statuses,membership_status,reconciliation_status
SOURCE_AUTHORITY,trap_penetrating,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,josou_seme,5,YES,YES,josou_seme,1728|2371|2706|2707,assertive trap|josou seme|trap penetrating|trapdom,josou_seme,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,trapdom,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,josou_seme,5,YES,YES,josou_seme,1728|2371|2706|2707,assertive trap|josou seme|trap penetrating|trapdom,josou_seme,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tucked_money,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_V6,safe_general_converged_v6; adversarial lexical exclusions; fresh v4 holdout 120/120 NON_SEXUAL; no materializer-generated review verdicts,tucked_money,2,YES,YES,tucked_money,2602,money in cleavage,tucked_money,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,tucked_penis,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V60,full semantic review of fixed V60 candidate set,tucked_penis,4,YES,YES,tucked_penis,1421|1422|783,cock-tail|penis tucking|tucked penis,tucked_penis,3,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED|UNCLASSIFIED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,uncensored,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V105,full semantic review of fixed V105 candidate set,uncensored,4,YES,YES,uncensored,1578|1579|1693,descensored|uncensored|uncensoring,uncensored,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,uncensoring,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,uncensored,4,YES,YES,uncensored,1578|1579|1693,descensored|uncensored|uncensoring,uncensored,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,under_boob,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,underboob,4,YES,YES,underboob,2174|2642|2643,under boob|underboob|underbreast,underboob,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,underboob,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_004_review_v1.csv,underboob,4,YES,YES,underboob,2174|2642|2643,under boob|underboob|underbreast,underboob,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,underbreast,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,underboob,4,YES,YES,underboob,2174|2642|2643,under boob|underboob|underbreast,underboob,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,underwear_peek_(male),NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",male_underwear_peek,3,YES,YES,male_underwear_peek,2524|2729,male underwear peek|underwear peek (male),male_underwear_peek,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,undress,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,undressing,6,YES,YES,undressing,2059|2779|2780|2782|2785,strip|stripping|taking off clothes|undress|undressing,undressing,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,undressing,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_OVERLAP_CLOTHING_EXPOSURE_V39,full human review of fixed 83-row overlap clothing-exposure cluster,undressing,6,YES,YES,undressing,2059|2779|2780|2782|2785,strip|stripping|taking off clothes|undress|undressing,undressing,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,unworn_clothes,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V89,full semantic review of fixed V89 candidate set,unworn_clothes,2,YES,YES,unworn_clothes,2068,clothes removed,unworn_clothes,2,NON_SEXUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,unworn_gag,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,,PILOT_700:chunk_003_review_v1.csv,unworn_gag,3,YES,YES,unworn_gag,2518|2730,gag removed|unworn gag,unworn_gag,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,urophagia,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,drinking_pee,4,YES,YES,drinking_pee,1977|2613|2719,drinking pee|pee drink|urophagia,drinking_pee,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,vagina,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,pussy,5,YES,YES,pussy,1248|1249|1574|509,manko|pussy|vagina|vulva,pussy,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,vaginal,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V96,full semantic review of fixed V96 candidate set,vaginal,4,YES,YES,vaginal,541|542|546,vaginal|vaginal penetration|vaginal sex,vaginal,3,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,vaginal_jewelry,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,pussy_jewelry,3,YES,YES,pussy_jewelry,1499|917,pussy jewelry|vaginal jewelry,pussy_jewelry,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,vaginal_penetration,NO,YES,SEXUAL,HUMAN_REVIEWED,,HOLDOUT_240:chunk_003_review_v1.csv,vaginal,4,YES,YES,vaginal,541|542|546,vaginal|vaginal penetration|vaginal sex,vaginal,3,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,vaginal_sex,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80,vaginal,4,YES,YES,vaginal,541|542|546,vaginal|vaginal penetration|vaginal sex,vaginal,3,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,voyeur,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,voyeurism,3,YES,YES,voyeurism,2153|2155,voyeur|voyeurism,voyeurism,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,voyeurism,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V94,full semantic review of fixed V94 candidate set,voyeurism,3,YES,YES,voyeurism,2153|2155,voyeur|voyeurism,voyeurism,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,vulva,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,pussy,5,YES,YES,pussy,1248|1249|1574|509,manko|pussy|vagina|vulva,pussy,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,wand_vibrator,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80,hitachi_magic_wand,3,YES,YES,hitachi_magic_wand,1380|278,hitachi magic wand|wand vibrator,hitachi_magic_wand,2,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
