row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-036707,tobaku_mokushiroku_kaiji,1773,賭博黙示録カイジ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036710,kingdom_hearts_ii,1765,キングダム ハーツII,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036714,subarashiki_hibi,1758,素晴らしき日々 ～不連続存在～,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036715,shin_jigen_game_neptune_vii,1755,新次元ゲイム ネプテューヌVII,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036725,choujigen_game_neptune,1730,超次元ゲイム ネプテューヌ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036726,inazuma_eleven_go_chrono_stone,1729,イナズマイレブンGO2 クロノ・ストーン,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036728,one_piece_card_game,1726,ONE PIECEカードゲーム,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036732,love_live!_school_idol_festival_all_stars,1718,ラブライブ！スクールアイドルフェスティバル ALL STARS,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036734,toaru_majutsu_no_index:_new_testament,1714,新約 とある魔術の禁書目録,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036745,chrono_trigger,1683,クロノ・トリガー,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036746,tales_of_berseria,1679,テイルズ オブ ベルセリア,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036750,comiket_105,1672,コミックマーケット105,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036753,cardfight!!_vanguard,1669,カードファイト!! ヴァンガード,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036756,devil_may_cry_5,1665,デビル メイ クライ 5,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036766,comiket_107,1647,コミックマーケット107,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036767,pokemon_the_series:_ruby_and_sapphire,1647,ポケットモンスター アドバンスジェネレーション,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036771,comiket_106,1637,コミックマーケット106,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036779,the_legend_of_zelda:_a_link_between_worlds,1611,ゼルダの伝説 神々のトライフォース2,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036785,sword_art_online:_code_register,1598,ソードアート・オンライン コード・レジスタ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036786,shoujo_kageki_revue_starlight_-re_live-,1592,少女☆歌劇 レヴュースタァライト -Re LIVE-,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036795,kuro_no_kiseki_i,1562,英雄伝説 黎の軌跡,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036821,senran_kagura_shinovi_versus,1506,閃乱カグラ SHINOVI VERSUS -少女達の証明-,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036824,comiket_104,1501,コミックマーケット104,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036825,gundam_seed_freedom,1500,機動戦士ガンダムSEED FREEDOM,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036833,zero_no_kiseki,1487,英雄伝説 零の軌跡,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036841,star_ocean:_the_second_story,1474,スターオーシャン セカンドストーリー,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036844,the_legend_of_zelda:_majora's_mask,1471,ゼルダの伝説 ムジュラの仮面,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036849,scott_pilgrim_takes_off,1461,スコット・ピルグリム テイクス・オフ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036852,gundam:_hathaway's_flash,1459,機動戦士ガンダム 閃光のハサウェイ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036857,doukyuusei_another_world,1443,同級生 ～Another World～,,established/common Japanese title or official rendering,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036859,sen_no_kiseki_iii,1442,英雄伝説 閃の軌跡III,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036861,comiket_103,1438,コミックマーケット103,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036869,dragon_quest_ii,1421,ドラゴンクエストII,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036870,azure_striker_gunvolt,1420,蒼き雷霆 ガンヴォルト,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036876,azur_lane:_slow_ahead,1407,アズールレーン びそくぜんしんっ！,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036877,bishoujo_senshi_sailor_moon_stars,1406,美少女戦士セーラームーン セーラースターズ,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036878,sekaiju_no_meikyuu_3,1405,世界樹の迷宮III 星海の来訪者,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036886,puyopuyo_20th_anniversary,1385,ぷよぷよ!! 20th anniversary,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036892,strike_witches:_suomus_misfits_squadron,1366,ストライクウィッチーズ スオムスいらん子中隊,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
I70-036895,girls_und_panzer_senshadou_daisakusen!,1363,ガールズ＆パンツァー 戦車道大作戦！,,established/common Japanese title or official rendering,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,KEEP,,,CURATED_COPYRIGHT_TITLE_NO_SEMANTIC_RISK,HIGH,prior semantic re-curation + v3 risk classification,残存flagはsource文字列の完全一致差のみ。構造/衝突/曖昧性リスクがないため監修済み表示を維持。,PROPOSED
