row_id,canonical_tag,post_count,display_ja,search_ja,audit_bucket,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-044482,qp:flapper,2637,QP:flapper,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044484,colorful_palette,2632,colorful palette,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044485,tsuruse,2600,tsuruse,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044487,horosuke,2580,horosuke,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044490,carnelian,2540,CARNELIAN,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044491,drawfag,2527,drawfag,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044492,abubu,2511,abubu,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044497,warugaki_(sk-ii),2458,warugaki (sk-ii),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044498,nanashi_(nlo),2452,nanashi (nlo),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044501,shiseki_hirame,2412,shiseki hirame,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044506,milkpanda,2388,milkpanda,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044508,tsukishiro_saika,2370,tsukishiro saika,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044509,maru_(marg0613),2365,maru (marg0613),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044510,hisona_(suaritesumi),2354,hisona (suaritesumi),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044511,yukie_(kusaka_shi),2354,yukie (kusaka shi),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044512,gweda,2327,gweda,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044514,neocoill,2289,neocoill,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044517,torotei,2262,torotei,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044518,sofra,2259,sofra,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044520,shino_(ponjiyuusu),2243,shino (ponjiyuusu),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044521,yua_(checkmate),2241,yua (checkmate),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044522,konoshige_(ryuun),2233,konoshige (ryuun),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044524,gonzarez,2222,gonzarez,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044526,usashiro_mani,2203,usashiro mani,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044527,kanikama,2200,kanikama,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044528,menma_(enaic31),2187,menma (enaic31),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044530,belko,2154,belko,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044534,hinghoi,2110,hinghoi,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044535,echo_(circa),2109,echo (circa),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044540,hizaka,2076,hizaka,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044543,kotomaru_(kotokoto_kottan),2057,kotomaru (kotokoto kottan),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044544,sumiyao_(amam),2057,sumiyao (amam),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044547,miyo_(ranthath),2018,miyo (ranthath),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044548,agawa_ryou,2013,agawa ryou,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044549,tsuda_nanafushi,2001,tsuda nanafushi,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044550,taisa_(kari),1988,taisa (kari),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044551,yuuhagi_(amaretto-no-natsu),1981,yuuhagi (amaretto-no-natsu),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044553,haruhisky,1978,haruhisky,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044554,yuuji_(and),1975,yuuji (and),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044555,zen_(kamuro),1972,zen (kamuro),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044556,takiki,1968,takiki,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044558,kurukurumagical,1964,kurukurumagical,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044566,rotte_(1109),1911,rotte (1109),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044572,beni_shake,1869,beni shake,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044573,yd_(orange_maru),1868,yd (orange maru),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044574,enkyo_yuuichirou,1858,enkyo yuuichirou,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044575,kitsunerider,1852,kitsunerider,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044578,lolita_channel,1831,lolita channel,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044580,daram_(shappydude),1825,daram (shappydude),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044582,personal_ami,1797,personal ami,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044583,dokomon,1794,dokomon,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044584,nikorashi-ka,1789,nikorashi-ka,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044589,nonohara_miki,1754,nonohara miki,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044592,tukiwani,1742,tukiwani,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044593,minami_(colorful_palette),1738,minami (colorful palette),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044594,wanta_(futoshi),1736,wanta (futoshi),,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
I70-044596,dikko,1731,dikko,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP,KEEP,,,ARTIST_CONSERVATIVE_KEEP,HIGH,canonical_tag + current display + preserved source evidence,Artistは読みを推測しない方針。現行の英字/既知表記を維持し、機械候補のカナ化・意味訳は採用しない。,PROPOSED
